,index,Year,Month,Day,Hour,Consumption
830,4444,2020,2,4,15,18332
831,4759,2020,2,4,16,18381
832,5074,2020,2,4,17,18734
833,5389,2020,2,4,18,19523
834,5704,2020,2,4,19,19625
835,6019,2020,2,4,20,19232
836,6334,2020,2,4,21,18597
837,6649,2020,2,4,22,17681
838,6964,2020,2,4,23,16497
839,7279,2020,2,4,24,15380
840,35,2020,2,5,1,14608
841,350,2020,2,5,2,14164
842,665,2020,2,5,3,13986
843,980,2020,2,5,4,13999
844,1295,2020,2,5,5,14292
845,1610,2020,2,5,6,15258
846,1925,2020,2,5,7,17052
847,2240,2020,2,5,8,18282
848,2555,2020,2,5,9,18697
849,2870,2020,2,5,10,18851
850,3185,2020,2,5,11,18787
851,3500,2020,2,5,12,18687
852,3815,2020,2,5,13,18505
853,4130,2020,2,5,14,18441
854,4445,2020,2,5,15,18387
855,4760,2020,2,5,16,18553
856,5075,2020,2,5,17,19155
857,5390,2020,2,5,18,20032
858,5705,2020,2,5,19,20179
859,6020,2020,2,5,20,19837
860,6335,2020,2,5,21,19252
861,6650,2020,2,5,22,18384
862,6965,2020,2,5,23,17202
863,7280,2020,2,5,24,16084
864,36,2020,2,6,1,15290
865,351,2020,2,6,2,14891
866,666,2020,2,6,3,14687
867,981,2020,2,6,4,14665
868,1296,2020,2,6,5,14945
869,1611,2020,2,6,6,15750
870,1926,2020,2,6,7,17307
871,2241,2020,2,6,8,18580
872,2556,2020,2,6,9,19098
873,2871,2020,2,6,10,19444
874,3186,2020,2,6,11,19602
875,3501,2020,2,6,12,19627
876,3816,2020,2,6,13,19564
877,4131,2020,2,6,14,19547
878,4446,2020,2,6,15,19448
879,4761,2020,2,6,16,19497
880,5076,2020,2,6,17,19798
881,5391,2020,2,6,18,20431
882,5706,2020,2,6,19,20416
883,6021,2020,2,6,20,19967
884,6336,2020,2,6,21,19328
885,6651,2020,2,6,22,18425
886,6966,2020,2,6,23,17258
887,7281,2020,2,6,24,16104
888,37,2020,2,7,1,15354
889,352,2020,2,7,2,14883
890,667,2020,2,7,3,14609
891,982,2020,2,7,4,14535
892,1297,2020,2,7,5,14772
893,1612,2020,2,7,6,15598
894,1927,2020,2,7,7,17094
895,2242,2020,2,7,8,18308
896,2557,2020,2,7,9,18884
897,2872,2020,2,7,10,19237
898,3187,2020,2,7,11,19462
899,3502,2020,2,7,12,19426
900,3817,2020,2,7,13,19243
901,4132,2020,2,7,14,19130
902,4447,2020,2,7,15,19034
903,4762,2020,2,7,16,19137
904,5077,2020,2,7,17,19428
905,5392,2020,2,7,18,20140
906,5707,2020,2,7,19,20333
907,6022,2020,2,7,20,19940
908,6337,2020,2,7,21,19363
909,6652,2020,2,7,22,18681
910,6967,2020,2,7,23,17759
911,7282,2020,2,7,24,16789
912,38,2020,2,8,1,16070
913,353,2020,2,8,2,15579
914,668,2020,2,8,3,15299
915,983,2020,2,8,4,15218
916,1298,2020,2,8,5,15286
917,1613,2020,2,8,6,15634
918,1928,2020,2,8,7,16278
919,2243,2020,2,8,8,16934
920,2558,2020,2,8,9,17460
921,2873,2020,2,8,10,17701
922,3188,2020,2,8,11,17818
923,3503,2020,2,8,12,17853
924,3818,2020,2,8,13,17816
925,4133,2020,2,8,14,17709
926,4448,2020,2,8,15,17666
927,4763,2020,2,8,16,17729
928,5078,2020,2,8,17,18109
929,5393,2020,2,8,18,18910
930,5708,2020,2,8,19,19388
931,6023,2020,2,8,20,19143
932,6338,2020,2,8,21,18795
933,6653,2020,2,8,22,18261
934,6968,2020,2,8,23,17579
935,7283,2020,2,8,24,16858
936,39,2020,2,9,1,16193
937,354,2020,2,9,2,15709
938,669,2020,2,9,3,15410
939,984,2020,2,9,4,15244
940,1299,2020,2,9,5,15260
941,1614,2020,2,9,6,15488
942,1929,2020,2,9,7,15951
943,2244,2020,2,9,8,16364
944,2559,2020,2,9,9,16903
945,2874,2020,2,9,10,17250
946,3189,2020,2,9,11,17373
947,3504,2020,2,9,12,17358
948,3819,2020,2,9,13,17270
949,4134,2020,2,9,14,17179
950,4449,2020,2,9,15,17176
951,4764,2020,2,9,16,17394
952,5079,2020,2,9,17,17920
953,5394,2020,2,9,18,18868
954,5709,2020,2,9,19,19227
955,6024,2020,2,9,20,18993
956,6339,2020,2,9,21,18498
957,6654,2020,2,9,22,17767
958,6969,2020,2,9,23,16813
959,7284,2020,2,9,24,15833
960,40,2020,2,10,1,15120
961,355,2020,2,10,2,14689
962,670,2020,2,10,3,14418
963,985,2020,2,10,4,14356
964,1300,2020,2,10,5,14609
965,1615,2020,2,10,6,15524
966,1930,2020,2,10,7,17131
967,2245,2020,2,10,8,18352
968,2560,2020,2,10,9,18826
969,2875,2020,2,10,10,19118
970,3190,2020,2,10,11,19177
971,3505,2020,2,10,12,19037
972,3820,2020,2,10,13,19022
973,4135,2020,2,10,14,19088
974,4450,2020,2,10,15,19010
975,4765,2020,2,10,16,19076
976,5080,2020,2,10,17,19445
977,5395,2020,2,10,18,20008
978,5710,2020,2,10,19,20051
979,6025,2020,2,10,20,19595
980,6340,2020,2,10,21,18959
981,6655,2020,2,10,22,18010
982,6970,2020,2,10,23,16779
983,7285,2020,2,10,24,15657
984,41,2020,2,11,1,14820
985,356,2020,2,11,2,14378
986,671,2020,2,11,3,14103
987,986,2020,2,11,4,14025
988,1301,2020,2,11,5,14276
989,1616,2020,2,11,6,15205
990,1931,2020,2,11,7,16906
991,2246,2020,2,11,8,18116
992,2561,2020,2,11,9,18556
993,2876,2020,2,11,10,18792
994,3191,2020,2,11,11,18900
995,3506,2020,2,11,12,18946
996,3821,2020,2,11,13,18851
997,4136,2020,2,11,14,18837
998,4451,2020,2,11,15,18687
999,4766,2020,2,11,16,18604
1000,5081,2020,2,11,17,18917
1001,5396,2020,2,11,18,19588
1002,5711,2020,2,11,19,19824
1003,6026,2020,2,11,20,19489
1004,6341,2020,2,11,21,18957
1005,6656,2020,2,11,22,18065
1006,6971,2020,2,11,23,16932
1007,7286,2020,2,11,24,15834
1008,42,2020,2,12,1,15046
1009,357,2020,2,12,2,14631
1010,672,2020,2,12,3,14397
1011,987,2020,2,12,4,14396
1012,1302,2020,2,12,5,14661
1013,1617,2020,2,12,6,15554
1014,1932,2020,2,12,7,17305
1015,2247,2020,2,12,8,18317
1016,2562,2020,2,12,9,18418
1017,2877,2020,2,12,10,18279
1018,3192,2020,2,12,11,18041
1019,3507,2020,2,12,12,17760
1020,3822,2020,2,12,13,17655
1021,4137,2020,2,12,14,17629
1022,4452,2020,2,12,15,17808
1023,4767,2020,2,12,16,18165
1024,5082,2020,2,12,17,18703
1025,5397,2020,2,12,18,19564
1026,5712,2020,2,12,19,19839
1027,6027,2020,2,12,20,19543
1028,6342,2020,2,12,21,18978
1029,6657,2020,2,12,22,18122
1030,6972,2020,2,12,23,16991
1031,7287,2020,2,12,24,15895
1032,43,2020,2,13,1,15184
1033,358,2020,2,13,2,14752
1034,673,2020,2,13,3,14483
1035,988,2020,2,13,4,14409
1036,1303,2020,2,13,5,14603
1037,1618,2020,2,13,6,15484
1038,1933,2020,2,13,7,17133
1039,2248,2020,2,13,8,18240
1040,2563,2020,2,13,9,18745
1041,2878,2020,2,13,10,19055
1042,3193,2020,2,13,11,19256
1043,3508,2020,2,13,12,19285
1044,3823,2020,2,13,13,19215
1045,4138,2020,2,13,14,19214
1046,4453,2020,2,13,15,19149
1047,4768,2020,2,13,16,19134
1048,5083,2020,2,13,17,19336
1049,5398,2020,2,13,18,19948
1050,5713,2020,2,13,19,20183
1051,6028,2020,2,13,20,19877
1052,6343,2020,2,13,21,19386
1053,6658,2020,2,13,22,18631
1054,6973,2020,2,13,23,17567
1055,7288,2020,2,13,24,16452
1056,44,2020,2,14,1,15675
1057,359,2020,2,14,2,15252
1058,674,2020,2,14,3,15011
1059,989,2020,2,14,4,15036
1060,1304,2020,2,14,5,15346
1061,1619,2020,2,14,6,16212
1062,1934,2020,2,14,7,17897
1063,2249,2020,2,14,8,19017
1064,2564,2020,2,14,9,19313
1065,2879,2020,2,14,10,19421
1066,3194,2020,2,14,11,19293
1067,3509,2020,2,14,12,19160
1068,3824,2020,2,14,13,18982
1069,4139,2020,2,14,14,18872
1070,4454,2020,2,14,15,18805
1071,4769,2020,2,14,16,19057
1072,5084,2020,2,14,17,19648
1073,5399,2020,2,14,18,20485
1074,5714,2020,2,14,19,21027
1075,6029,2020,2,14,20,20811
1076,6344,2020,2,14,21,20400
1077,6659,2020,2,14,22,19813
1078,6974,2020,2,14,23,19015
1079,7289,2020,2,14,24,18171
1080,45,2020,2,15,1,17525
1081,360,2020,2,15,2,17088
1082,675,2020,2,15,3,16846
1083,990,2020,2,15,4,16728
1084,1305,2020,2,15,5,16799
1085,1620,2020,2,15,6,17151
1086,1935,2020,2,15,7,17855
1087,2250,2020,2,15,8,18427
1088,2565,2020,2,15,9,18787
1089,2880,2020,2,15,10,18837
1090,3195,2020,2,15,11,18731
1091,3510,2020,2,15,12,18506
1092,3825,2020,2,15,13,18192
1093,4140,2020,2,15,14,17970
1094,4455,2020,2,15,15,17995
1095,4770,2020,2,15,16,18224
1096,5085,2020,2,15,17,18765
1097,5400,2020,2,15,18,19582
1098,5715,2020,2,15,19,20060
1099,6030,2020,2,15,20,19782
1100,6345,2020,2,15,21,19338
1101,6660,2020,2,15,22,18672
1102,6975,2020,2,15,23,17853
1103,7290,2020,2,15,24,16957
1104,46,2020,2,16,1,16174
1105,361,2020,2,16,2,15634
1106,676,2020,2,16,3,15304
1107,991,2020,2,16,4,15080
1108,1306,2020,2,16,5,15016
1109,1621,2020,2,16,6,15179
1110,1936,2020,2,16,7,15577
1111,2251,2020,2,16,8,15983
1112,2566,2020,2,16,9,16644
1113,2881,2020,2,16,10,17086
1114,3196,2020,2,16,11,17230
1115,3511,2020,2,16,12,17391
1116,3826,2020,2,16,13,17399
1117,4141,2020,2,16,14,17164
1118,4456,2020,2,16,15,17147
1119,4771,2020,2,16,16,17242
1120,5086,2020,2,16,17,17535
1121,5401,2020,2,16,18,18251
1122,5716,2020,2,16,19,18741
1123,6031,2020,2,16,20,18515
1124,6346,2020,2,16,21,18069
1125,6661,2020,2,16,22,17492
1126,6976,2020,2,16,23,16726
1127,7291,2020,2,16,24,15843
1128,47,2020,2,17,1,15192
1129,362,2020,2,17,2,14766
1130,677,2020,2,17,3,14545
1131,992,2020,2,17,4,14479
1132,1307,2020,2,17,5,14723
1133,1622,2020,2,17,6,15376
1134,1937,2020,2,17,7,16441
1135,2252,2020,2,17,8,17172
1136,2567,2020,2,17,9,17532
1137,2882,2020,2,17,10,17631
1138,3197,2020,2,17,11,17553
1139,3512,2020,2,17,12,17441
1140,3827,2020,2,17,13,17240
1141,4142,2020,2,17,14,17107
1142,4457,2020,2,17,15,17000
1143,4772,2020,2,17,16,17121
1144,5087,2020,2,17,17,17738
1145,5402,2020,2,17,18,18723
1146,5717,2020,2,17,19,19409
1147,6032,2020,2,17,20,19145
1148,6347,2020,2,17,21,18683
1149,6662,2020,2,17,22,17963
1150,6977,2020,2,17,23,17074
1151,7292,2020,2,17,24,16118
1152,48,2020,2,18,1,15407
1153,363,2020,2,18,2,15001
1154,678,2020,2,18,3,14750
1155,993,2020,2,18,4,14711
1156,1308,2020,2,18,5,14935
1157,1623,2020,2,18,6,15732
1158,1938,2020,2,18,7,17097
1159,2253,2020,2,18,8,18133
1160,2568,2020,2,18,9,18755
1161,2883,2020,2,18,10,19298
1162,3198,2020,2,18,11,19501
1163,3513,2020,2,18,12,19520
1164,3828,2020,2,18,13,19387
1165,4143,2020,2,18,14,19404
1166,4458,2020,2,18,15,19305
1167,4773,2020,2,18,16,19249
1168,5088,2020,2,18,17,19460
1169,5403,2020,2,18,18,19957
1170,5718,2020,2,18,19,20023
1171,6033,2020,2,18,20,19543
1172,6348,2020,2,18,21,18901
1173,6663,2020,2,18,22,18013
1174,6978,2020,2,18,23,16918
1175,7293,2020,2,18,24,15817
1176,49,2020,2,19,1,15022
1177,364,2020,2,19,2,14530
1178,679,2020,2,19,3,14303
1179,994,2020,2,19,4,14265
1180,1309,2020,2,19,5,14524
1181,1624,2020,2,19,6,15378
1182,1939,2020,2,19,7,16790
1183,2254,2020,2,19,8,17852
1184,2569,2020,2,19,9,18070
1185,2884,2020,2,19,10,18041
1186,3199,2020,2,19,11,17973
1187,3514,2020,2,19,12,17895
1188,3829,2020,2,19,13,17719
1189,4144,2020,2,19,14,17719
1190,4459,2020,2,19,15,17722
1191,4774,2020,2,19,16,17940
1192,5089,2020,2,19,17,18580
1193,5404,2020,2,19,18,19517
1194,5719,2020,2,19,19,20110
1195,6034,2020,2,19,20,19847
1196,6349,2020,2,19,21,19371
1197,6664,2020,2,19,22,18629
1198,6979,2020,2,19,23,17648
1199,7294,2020,2,19,24,16614
1200,50,2020,2,20,1,15867
1201,365,2020,2,20,2,15475
1202,680,2020,2,20,3,15283
1203,995,2020,2,20,4,15259
1204,1310,2020,2,20,5,15508
1205,1625,2020,2,20,6,16373
1206,1940,2020,2,20,7,17749
1207,2255,2020,2,20,8,18612
1208,2570,2020,2,20,9,18913
1209,2885,2020,2,20,10,18965
1210,3200,2020,2,20,11,19064
1211,3515,2020,2,20,12,19155
1212,3830,2020,2,20,13,19093
1213,4145,2020,2,20,14,19037
1214,4460,2020,2,20,15,19012
1215,4775,2020,2,20,16,19096
1216,5090,2020,2,20,17,19561
1217,5405,2020,2,20,18,20301
1218,5720,2020,2,20,19,20856
1219,6035,2020,2,20,20,20575
1220,6350,2020,2,20,21,20061
1221,6665,2020,2,20,22,19314
1222,6980,2020,2,20,23,18389
1223,7295,2020,2,20,24,17414
1224,51,2020,2,21,1,16665
1225,366,2020,2,21,2,16271
1226,681,2020,2,21,3,16083
1227,996,2020,2,21,4,16066
1228,1311,2020,2,21,5,16353
1229,1626,2020,2,21,6,17165
1230,1941,2020,2,21,7,18484
1231,2256,2020,2,21,8,19369
1232,2571,2020,2,21,9,19566
1233,2886,2020,2,21,10,19470
1234,3201,2020,2,21,11,19353
1235,3516,2020,2,21,12,19067
1236,3831,2020,2,21,13,18794
1237,4146,2020,2,21,14,18617
1238,4461,2020,2,21,15,18400
1239,4776,2020,2,21,16,18488
1240,5091,2020,2,21,17,18988
1241,5406,2020,2,21,18,19752
1242,5721,2020,2,21,19,20291
1243,6036,2020,2,21,20,20051
1244,6351,2020,2,21,21,19566
1245,6666,2020,2,21,22,18870
1246,6981,2020,2,21,23,17956
1247,7296,2020,2,21,24,17058
1248,52,2020,2,22,1,16311
1249,367,2020,2,22,2,15810
1250,682,2020,2,22,3,15532
1251,997,2020,2,22,4,15415
1252,1312,2020,2,22,5,15481
1253,1627,2020,2,22,6,15785
1254,1942,2020,2,22,7,16341
1255,2257,2020,2,22,8,16764
1256,2572,2020,2,22,9,16952
1257,2887,2020,2,22,10,17010
1258,3202,2020,2,22,11,16931
1259,3517,2020,2,22,12,16700
1260,3832,2020,2,22,13,16391
1261,4147,2020,2,22,14,16100
1262,4462,2020,2,22,15,15981
1263,4777,2020,2,22,16,16117
1264,5092,2020,2,22,17,16637
1265,5407,2020,2,22,18,17498
1266,5722,2020,2,22,19,18245
1267,6037,2020,2,22,20,18086
1268,6352,2020,2,22,21,17804
1269,6667,2020,2,22,22,17320
1270,6982,2020,2,22,23,16645
1271,7297,2020,2,22,24,15881
1272,53,2020,2,23,1,15224
1273,368,2020,2,23,2,14781
1274,683,2020,2,23,3,14545
1275,998,2020,2,23,4,14414
1276,1313,2020,2,23,5,14427
1277,1628,2020,2,23,6,14722
1278,1943,2020,2,23,7,15118
1279,2258,2020,2,23,8,15407
1280,2573,2020,2,23,9,15543
1281,2888,2020,2,23,10,15613
1282,3203,2020,2,23,11,15506
1283,3518,2020,2,23,12,15393
1284,3833,2020,2,23,13,15317
1285,4148,2020,2,23,14,15195
1286,4463,2020,2,23,15,15208
1287,4778,2020,2,23,16,15494
1288,5093,2020,2,23,17,16119
1289,5408,2020,2,23,18,17167
1290,5723,2020,2,23,19,18052
1291,6038,2020,2,23,20,17979
1292,6353,2020,2,23,21,17547
1293,6668,2020,2,23,22,16877
1294,6983,2020,2,23,23,15968
1295,7298,2020,2,23,24,15095
1296,54,2020,2,24,1,14434
1297,369,2020,2,24,2,14076
1298,684,2020,2,24,3,13892
1299,999,2020,2,24,4,13898
1300,1314,2020,2,24,5,14233
1301,1629,2020,2,24,6,15277
1302,1944,2020,2,24,7,16971
1303,2259,2020,2,24,8,17805
1304,2574,2020,2,24,9,17699
1305,2889,2020,2,24,10,17412
1306,3204,2020,2,24,11,17195
1307,3519,2020,2,24,12,16937
1308,3834,2020,2,24,13,16768
1309,4149,2020,2,24,14,16677
1310,4464,2020,2,24,15,16706
1311,4779,2020,2,24,16,17074
1312,5094,2020,2,24,17,17531
1313,5409,2020,2,24,18,18385
1314,5724,2020,2,24,19,18977
1315,6039,2020,2,24,20,18681
1316,6354,2020,2,24,21,18089
1317,6669,2020,2,24,22,17217
1318,6984,2020,2,24,23,16083
1319,7299,2020,2,24,24,14971
1320,55,2020,2,25,1,14244
1321,370,2020,2,25,2,13828
1322,685,2020,2,25,3,13628
1323,1000,2020,2,25,4,13579
1324,1315,2020,2,25,5,13852
1325,1630,2020,2,25,6,14770
1326,1945,2020,2,25,7,16471
1327,2260,2020,2,25,8,17553
1328,2575,2020,2,25,9,17954
1329,2890,2020,2,25,10,18171
1330,3205,2020,2,25,11,18176
1331,3520,2020,2,25,12,18007
1332,3835,2020,2,25,13,18033
1333,4150,2020,2,25,14,17943
1334,4465,2020,2,25,15,17840
1335,4780,2020,2,25,16,17900
1336,5095,2020,2,25,17,18202
1337,5410,2020,2,25,18,18653
1338,5725,2020,2,25,19,19047
1339,6040,2020,2,25,20,18860
1340,6355,2020,2,25,21,18308
1341,6670,2020,2,25,22,17428
1342,6985,2020,2,25,23,16303
1343,7300,2020,2,25,24,15218
1344,56,2020,2,26,1,14422
1345,371,2020,2,26,2,13994
1346,686,2020,2,26,3,13735
1347,1001,2020,2,26,4,13662
1348,1316,2020,2,26,5,13933
1349,1631,2020,2,26,6,14866
1350,1946,2020,2,26,7,16572
1351,2261,2020,2,26,8,17677
1352,2576,2020,2,26,9,18179
1353,2891,2020,2,26,10,18414
1354,3206,2020,2,26,11,18505
1355,3521,2020,2,26,12,18488
1356,3836,2020,2,26,13,18444
1357,4151,2020,2,26,14,18437
1358,4466,2020,2,26,15,18360
1359,4781,2020,2,26,16,18372
1360,5096,2020,2,26,17,18663
1361,5411,2020,2,26,18,19187
1362,5726,2020,2,26,19,19457
1363,6041,2020,2,26,20,19117
1364,6356,2020,2,26,21,18560
1365,6671,2020,2,26,22,17753
1366,6986,2020,2,26,23,16597
1367,7301,2020,2,26,24,15462
1368,57,2020,2,27,1,14631
1369,372,2020,2,27,2,14220
1370,687,2020,2,27,3,13987
1371,1002,2020,2,27,4,13931
1372,1317,2020,2,27,5,14193
1373,1632,2020,2,27,6,15147
1374,1947,2020,2,27,7,16866
1375,2262,2020,2,27,8,17901
1376,2577,2020,2,27,9,18317
1377,2892,2020,2,27,10,18471
1378,3207,2020,2,27,11,18586
1379,3522,2020,2,27,12,18507
1380,3837,2020,2,27,13,18348
1381,4152,2020,2,27,14,18408
1382,4467,2020,2,27,15,18357
1383,4782,2020,2,27,16,18522
1384,5097,2020,2,27,17,19127
1385,5412,2020,2,27,18,19960
1386,5727,2020,2,27,19,20687
1387,6042,2020,2,27,20,20496
1388,6357,2020,2,27,21,19973
1389,6672,2020,2,27,22,19131
1390,6987,2020,2,27,23,18035
1391,7302,2020,2,27,24,16953
1392,58,2020,2,28,1,16162
1393,373,2020,2,28,2,15716
1394,688,2020,2,28,3,15466
1395,1003,2020,2,28,4,15441
1396,1318,2020,2,28,5,15741
1397,1633,2020,2,28,6,16624
1398,1948,2020,2,28,7,18144
1399,2263,2020,2,28,8,19028
1400,2578,2020,2,28,9,19254
1401,2893,2020,2,28,10,19244
1402,3208,2020,2,28,11,19107
1403,3523,2020,2,28,12,18914
1404,3838,2020,2,28,13,18753
1405,4153,2020,2,28,14,18706
1406,4468,2020,2,28,15,18623
1407,4783,2020,2,28,16,18784
1408,5098,2020,2,28,17,19158
1409,5413,2020,2,28,18,19762
1410,5728,2020,2,28,19,20157
1411,6043,2020,2,28,20,19837
1412,6358,2020,2,28,21,19315
1413,6673,2020,2,28,22,18619
1414,6988,2020,2,28,23,17697
1415,7303,2020,2,28,24,16678
1416,60,2020,3,1,1,16314
1417,375,2020,3,1,2,15851
1418,690,2020,3,1,3,15522
1419,1005,2020,3,1,4,15365
1420,1320,2020,3,1,5,15348
1421,1635,2020,3,1,6,15587
1422,1950,2020,3,1,7,15981
1423,2265,2020,3,1,8,16322
1424,2580,2020,3,1,9,16529
1425,2895,2020,3,1,10,16542
1426,3210,2020,3,1,11,16511
1427,3525,2020,3,1,12,16371
1428,3840,2020,3,1,13,16189
1429,4155,2020,3,1,14,15990
1430,4470,2020,3,1,15,15894
1431,4785,2020,3,1,16,16199
1432,5100,2020,3,1,17,16861
1433,5415,2020,3,1,18,17856
1434,5730,2020,3,1,19,18788
1435,6045,2020,3,1,20,18748
1436,6360,2020,3,1,21,18359
1437,6675,2020,3,1,22,17642
1438,6990,2020,3,1,23,16653
1439,7305,2020,3,1,24,15716
1440,61,2020,3,2,1,15032
1441,376,2020,3,2,2,14638
1442,691,2020,3,2,3,14406
1443,1006,2020,3,2,4,14374
1444,1321,2020,3,2,5,14624
1445,1636,2020,3,2,6,15451
1446,1951,2020,3,2,7,17010
1447,2266,2020,3,2,8,17899
1448,2581,2020,3,2,9,18097
1449,2896,2020,3,2,10,18034
1450,3211,2020,3,2,11,17718
1451,3526,2020,3,2,12,17382
1452,3841,2020,3,2,13,17188
1453,4156,2020,3,2,14,17117
1454,4471,2020,3,2,15,17122
1455,4786,2020,3,2,16,17440
1456,5101,2020,3,2,17,17961
1457,5416,2020,3,2,18,18688
1458,5731,2020,3,2,19,19103
1459,6046,2020,3,2,20,18759
1460,6361,2020,3,2,21,18107
1461,6676,2020,3,2,22,17176
1462,6991,2020,3,2,23,16015
1463,7306,2020,3,2,24,14867
1464,62,2020,3,3,1,14077
1465,377,2020,3,3,2,13615
1466,692,2020,3,3,3,13356
1467,1007,2020,3,3,4,13284
1468,1322,2020,3,3,5,13527
1469,1637,2020,3,3,6,14446
1470,1952,2020,3,3,7,16031
1471,2267,2020,3,3,8,16909
1472,2582,2020,3,3,9,17023
1473,2897,2020,3,3,10,16815
1474,3212,2020,3,3,11,16750
1475,3527,2020,3,3,12,17018
1476,3842,2020,3,3,13,17111
1477,4157,2020,3,3,14,17197
1478,4472,2020,3,3,15,17342
1479,4787,2020,3,3,16,17593
1480,5102,2020,3,3,17,18020
1481,5417,2020,3,3,18,18566
1482,5732,2020,3,3,19,18848
1483,6047,2020,3,3,20,18514
1484,6362,2020,3,3,21,17937
1485,6677,2020,3,3,22,17099
1486,6992,2020,3,3,23,15957
1487,7307,2020,3,3,24,14875
1488,63,2020,3,4,1,14140
1489,378,2020,3,4,2,13724
1490,693,2020,3,4,3,13508
1491,1008,2020,3,4,4,13470
1492,1323,2020,3,4,5,13726
1493,1638,2020,3,4,6,14648
1494,1953,2020,3,4,7,16184
1495,2268,2020,3,4,8,17128
1496,2583,2020,3,4,9,17330
1497,2898,2020,3,4,10,17290
1498,3213,2020,3,4,11,17079
1499,3528,2020,3,4,12,16865
1500,3843,2020,3,4,13,16727
1501,4158,2020,3,4,14,16841
1502,4473,2020,3,4,15,16955
1503,4788,2020,3,4,16,17208
1504,5103,2020,3,4,17,17713
1505,5418,2020,3,4,18,18349
1506,5733,2020,3,4,19,18949
1507,6048,2020,3,4,20,18765
1508,6363,2020,3,4,21,18179
1509,6678,2020,3,4,22,17345
1510,6993,2020,3,4,23,16158
1511,7308,2020,3,4,24,15070
1512,64,2020,3,5,1,14338
1513,379,2020,3,5,2,13963
1514,694,2020,3,5,3,13795
1515,1009,2020,3,5,4,13782
1516,1324,2020,3,5,5,14074
1517,1639,2020,3,5,6,15048
1518,1954,2020,3,5,7,16625
1519,2269,2020,3,5,8,17428
1520,2584,2020,3,5,9,17538
1521,2899,2020,3,5,10,17348
1522,3214,2020,3,5,11,17121
1523,3529,2020,3,5,12,16872
1524,3844,2020,3,5,13,16611
1525,4159,2020,3,5,14,16489
1526,4474,2020,3,5,15,16451
1527,4789,2020,3,5,16,16663
1528,5104,2020,3,5,17,17181
1529,5419,2020,3,5,18,17939
1530,5734,2020,3,5,19,18713
1531,6049,2020,3,5,20,18631
1532,6364,2020,3,5,21,18203
1533,6679,2020,3,5,22,17385
1534,6994,2020,3,5,23,16322
1535,7309,2020,3,5,24,15293
1536,65,2020,3,6,1,14525
1537,380,2020,3,6,2,14111
1538,695,2020,3,6,3,13885
1539,1010,2020,3,6,4,13873
1540,1325,2020,3,6,5,14195
1541,1640,2020,3,6,6,15118
1542,1955,2020,3,6,7,16625
1543,2270,2020,3,6,8,17484
1544,2585,2020,3,6,9,17704
1545,2900,2020,3,6,10,17821
1546,3215,2020,3,6,11,17897
1547,3530,2020,3,6,12,18017
1548,3845,2020,3,6,13,18110
1549,4160,2020,3,6,14,18248
1550,4475,2020,3,6,15,18265
1551,4790,2020,3,6,16,18386
1552,5105,2020,3,6,17,18681
1553,5420,2020,3,6,18,19076
1554,5735,2020,3,6,19,19277
1555,6050,2020,3,6,20,18930
1556,6365,2020,3,6,21,18397
1557,6680,2020,3,6,22,17668
1558,6995,2020,3,6,23,16745
1559,7310,2020,3,6,24,15713
1560,66,2020,3,7,1,14969
1561,381,2020,3,7,2,14493
1562,696,2020,3,7,3,14171
1563,1011,2020,3,7,4,14098
1564,1326,2020,3,7,5,14186
1565,1641,2020,3,7,6,14622
1566,1956,2020,3,7,7,15256
1567,2271,2020,3,7,8,15861
1568,2586,2020,3,7,9,16274
1569,2901,2020,3,7,10,16325
1570,3216,2020,3,7,11,16268
1571,3531,2020,3,7,12,16117
1572,3846,2020,3,7,13,15814
1573,4161,2020,3,7,14,15544
1574,4476,2020,3,7,15,15427
1575,4791,2020,3,7,16,15597
1576,5106,2020,3,7,17,16193
1577,5421,2020,3,7,18,16994
1578,5736,2020,3,7,19,17894
1579,6051,2020,3,7,20,17934
1580,6366,2020,3,7,21,17636
1581,6681,2020,3,7,22,17105
1582,6996,2020,3,7,23,16391
1583,7311,2020,3,7,24,15605
1584,67,2020,3,8,1,14935
1585,382,2020,3,8,2,14499
1586,697,2020,3,8,3,14264
1587,1012,2020,3,8,4,14143
1588,1327,2020,3,8,5,14276
1589,1642,2020,3,8,6,14648
1590,1957,2020,3,8,7,15046
1591,2272,2020,3,8,8,15402
1592,2587,2020,3,8,9,15473
1593,2902,2020,3,8,10,15384
1594,3217,2020,3,8,11,15239
1595,3532,2020,3,8,12,15155
1596,3847,2020,3,8,13,15006
1597,4162,2020,3,8,14,14814
1598,4477,2020,3,8,15,14727
1599,4792,2020,3,8,16,14987
1600,5107,2020,3,8,17,15563
1601,5422,2020,3,8,18,16237
1602,5737,2020,3,8,19,17107
1603,6052,2020,3,8,20,17081
1604,6367,2020,3,8,21,16453
1605,6682,2020,3,8,22,15597
1606,6997,2020,3,8,23,14653
1607,7312,2020,3,8,24,
1608,68,2020,3,9,1,13911
1609,383,2020,3,9,2,13458
1610,698,2020,3,9,3,13210
1611,1013,2020,3,9,4,13152
1612,1328,2020,3,9,5,13353
1613,1643,2020,3,9,6,14228
1614,1958,2020,3,9,7,15888
1615,2273,2020,3,9,8,17085
1616,2588,2020,3,9,9,17178
1617,2903,2020,3,9,10,16867
1618,3218,2020,3,9,11,16576
1619,3533,2020,3,9,12,16326
1620,3848,2020,3,9,13,16088
1621,4163,2020,3,9,14,15968
