,Unnamed: 0,name,time,month,day,hourly_temperature(rochester),hourly_wind_speed(rochester),AWT26_Power(rochester),AWP_200_Power(rochester),D2CF_200_Power(rochester),AN_Bonus_150/30_Power(rochester),Aria_20_Power(rochester),WWD-1_D64_Power(rochester),solar(rochester),Solar_AllMax(rochester),Solar_TrinaSolar(rochester),Solar_Mitsubishi(rochester),Solar_FirstSolar(rochester)
140,35176,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,6,-2.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
141,35177,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,6,-3.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
142,35178,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,6,-3.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
143,35179,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,7,-4.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
144,35180,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,7,-3.5,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
145,35181,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,7,-3.5,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
146,35182,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,7,-3.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
147,35183,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,7,-3.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
148,35184,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,7,-3.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
149,35185,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,7,-3.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
150,35186,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,7,-3.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
151,35187,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,7,-3.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,17,5.5632381,6.212282545,4.635432978,8.066082384
152,35188,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,7,-3.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,130,41.99637,46.8959465,34.96196031,60.85889794
153,35189,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,7,-2.9,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,176,56.4283104,63.01161328,46.9594136,81.7553616
154,35190,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,7,-2.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,255,80.8708275,90.30575738,67.25763258,117.1248062
155,35191,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,7,-1.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,334,104.8033884,117.0304504,87.10502691,151.7283447
156,35192,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,7,-1.4,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,282,88.8694236,99.23752302,73.89308921,128.6920236
157,35193,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,7,-1.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,244,77.1624624,86.16474968,64.17870085,111.759317
158,35194,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,7,-1.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,174,55.4735664,61.94548248,46.16524391,80.37246724
159,35195,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,7,-1.5,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,66,21.3073344,23.79319008,17.74708691,30.88639744
160,35196,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,7,-2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,7,2.2784601,2.544280445,1.898615228,3.303663234
161,35197,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,7,-2.4,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
162,35198,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,7,-2.7,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
163,35199,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,7,-2.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
164,35200,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,7,-3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
165,35201,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,7,-3.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
166,35202,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,7,-3.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
167,35203,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,8,-4.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
168,35204,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,8,-3.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
169,35205,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,8,-3.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
170,35206,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,8,-3.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
171,35207,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,8,-3.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
172,35208,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,8,-3.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
173,35209,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,8,-4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
174,35210,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,8,-4.1,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
175,35211,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,8,-4.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,2,0.6562536,0.73281652,0.546869713,0.951559237
176,35212,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,8,-3.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,10,3.27495,3.6570275,2.728917812,4.748465438
177,35213,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,8,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,34,11.0823204,12.37525778,9.232871913,16.06691314
178,35214,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,8,-2.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,61,19.7823549,22.0902963,16.4775863,28.67652376
179,35215,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,8,-2.1,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,138,44.2998216,49.46813412,36.87706121,64.19435614
180,35216,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,8,-1.7,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,146,46.7586024,52.21377268,38.92133791,67.75477024
181,35217,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,8,-1.6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,114,36.6248484,40.89774738,30.49378091,53.07847054
182,35218,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,8,-1.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,95,30.5840625,34.15220313,25.46802008,44.32775198
183,35219,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,8,-1.8,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,34,11.0266284,12.31306838,9.186461912,15.98615974
184,35220,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,8,-2.3,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,2,0.6520416,0.72811312,0.543359713,0.945451838
185,35221,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,8,-2.7,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
186,35222,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,8,-3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
187,35223,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,8,-3.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
188,35224,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,8,-3.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
189,35225,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,8,-3.5,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
190,35226,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,8,-3.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
191,35227,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,9,-4.4,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
192,35228,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,9,-3.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
193,35229,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,9,-3.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
194,35230,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,9,-3.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
195,35231,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,9,-4.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
196,35232,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,9,-4.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
197,35233,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,9,-4.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
198,35234,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,9,-4.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
199,35235,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,9,-4.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,9,2.9530359,3.297556755,2.460695428,4.281730284
200,35236,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,9,-3.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,42,13.7125296,15.31232472,11.42345321,19.87942714
201,35237,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,9,-3.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,78,25.3128096,28.26597072,21.08140271,36.69067204
202,35238,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,9,-2.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,113,36.4529751,40.7058222,30.35102348,52.82973563
203,35239,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,9,-2.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,124,39.8810784,44.53387088,33.20237485,57.79495695
204,35240,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,9,-1.8,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,174,55.5753564,62.05914798,46.25006891,80.52006274
205,35241,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,9,-1.7,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,273,86.2152291,96.2736725,71.69160948,124.8540341
206,35242,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,9,-1.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,173,55.2417891,61.68666449,45.9728151,80.03712601
207,35243,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,9,-2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,45,14.5872225,16.28906513,12.1518232,21.14717836
208,35244,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,9,-2.5,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,10,3.25974,3.640043,2.716242812,4.726410938
209,35245,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,9,-2.9,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
210,35246,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,9,-3.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
211,35247,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,9,-3.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
212,35248,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,9,-3.5,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
213,35249,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,9,-3.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
214,35250,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,9,-3.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
215,35251,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,10,-4.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
216,35252,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,10,-4.1,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
217,35253,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,10,-4.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
218,35254,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,10,-4.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
219,35255,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,10,-4.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
220,35256,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,10,-4.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
221,35257,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,10,-4.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
222,35258,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,10,-4.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
223,35259,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,10,-4.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,6,1.9700244,2.19986058,1.641612413,2.856459038
224,35260,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,10,-4.1,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,46,15.0227904,16.77544928,12.51460791,21.77855884
225,35261,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,10,-3.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,85,27.5735325,30.79044463,22.96297445,39.96630061
226,35262,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,10,-2.8,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,154,49.4756724,55.24783418,41.18059041,71.68943224
227,35263,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,10,-2.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,200,63.8142,71.25919,53.095625,92.445765
228,35264,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,10,-1.9,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,262,82.9038216,92.57593412,68.94429621,120.0649731
229,35265,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,10,-1.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,181,57.7666749,64.50612031,48.07101905,83.69220481
230,35266,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,10,-1.8,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,158,50.5537116,56.45164462,42.07637071,73.24994254
231,35267,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,10,-2.1,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,80,25.84392,28.859044,21.52334,37.460112
232,35268,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,10,-2.6,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,29,9.4372989,10.53831711,7.862673303,13.68229996
233,35269,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,10,-3.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
234,35270,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,10,-3.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
235,35271,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,10,-3.5,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
236,35272,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,10,-3.7,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
237,35273,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,10,-3.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
238,35274,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,10,-4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
239,35275,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,11,-4.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
240,35276,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,11,-4.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
241,35277,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,11,-4.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
242,35278,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,11,-4.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
243,35279,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,11,-4.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
244,35280,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,11,-4.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
245,35281,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,11,-4.5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
246,35282,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,11,-4.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
247,35283,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,11,-4.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,13,4.2682341,4.766194745,3.556511603,6.188581059
248,35284,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,11,-4.3,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,150,48.4749,54.130305,40.34913281,70.24089094
249,35285,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,11,-3.6,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,309,97.8807249,109.3001428,81.36944605,141.7245717
250,35286,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,11,-3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,417,130.2179661,145.4100621,108.1546955,188.4472975
251,35287,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,11,-2.4,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,475,147.0293625,164.1827881,122.057002,212.7141096
252,35288,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,11,-2.1,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,468,144.8133336,161.7082225,120.2239876,209.514866
253,35289,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,11,-1.9,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,405,126.1200375,140.8340419,104.760192,182.5262189
254,35290,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,11,-2,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,267,84.4703361,94.32520865,70.24424485,122.3308101
255,35291,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,11,-2.2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,193,61.6055421,68.79285535,51.26077648,89.24904488
256,35292,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,11,-2.8,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,32,10.4176896,11.63308672,8.6792864,15.1034784
257,35293,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,11,-3.2,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
258,35294,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,11,-3.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
259,35295,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,11,-3.7,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
260,35296,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,11,-3.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
261,35297,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,11,-4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
262,35298,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,11,-4.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
263,35299,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,12,-4.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
264,35300,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,12,-4.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
265,35301,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,12,-4.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
266,35302,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,12,-4.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
267,35303,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,12,-4.5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
268,35304,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,12,-4.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
269,35305,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,12,-4.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
270,35306,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,12,-4.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
271,35307,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,12,-4.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,8,2.6289456,2.93565592,2.1906554,3.8118354
272,35308,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,12,-4.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,57,18.6131961,20.78473565,15.50426523,26.98224443
273,35309,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,12,-3.8,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,142,45.8463756,51.19511942,38.16353571,66.43448434
