,Unnamed: 0,name,time,month,day,hourly_temperature(albany),hourly_wind_speed(albany),AWT26_Power(albany),AWP_200_Power(albany),D2CF_200_Power(albany),AN_Bonus_150/30_Power(albany),Aria_20_Power(albany),WWD-1_D64_Power(albany),solar(albany),Solar_AllMax(albany),Solar_TrinaSolar(albany),Solar_Mitsubishi(albany),Solar_FirstSolar(albany)
8065,34342,"ALBANY INTERNATIONAL AIRPORT, NY US",2,12,3,-0.1,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8066,34343,"ALBANY INTERNATIONAL AIRPORT, NY US",3,12,3,-0.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8067,34344,"ALBANY INTERNATIONAL AIRPORT, NY US",4,12,3,-0.4,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8068,34345,"ALBANY INTERNATIONAL AIRPORT, NY US",5,12,3,-0.6,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8069,34346,"ALBANY INTERNATIONAL AIRPORT, NY US",6,12,3,-0.7,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8070,34347,"ALBANY INTERNATIONAL AIRPORT, NY US",7,12,3,-0.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8071,34348,"ALBANY INTERNATIONAL AIRPORT, NY US",8,12,3,-0.5,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,7,2.2661751,2.530562195,1.888377728,3.285849984
8072,34349,"ALBANY INTERNATIONAL AIRPORT, NY US",9,12,3,0.4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,49,15.7393929,17.57565541,13.11118618,22.81702808
8073,34350,"ALBANY INTERNATIONAL AIRPORT, NY US",10,12,3,1.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,82,26.1484716,29.19912662,21.77646171,37.90102474
8074,34351,"ALBANY INTERNATIONAL AIRPORT, NY US",11,12,3,2.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,88,27.9608736,31.22297552,23.2846834,40.5268446
8075,34352,"ALBANY INTERNATIONAL AIRPORT, NY US",12,12,3,2.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,161,50.6301369,56.53698621,42.13807568,73.35872978
8076,34353,"ALBANY INTERNATIONAL AIRPORT, NY US",13,12,3,3.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,177,55.4794641,61.95206825,46.16797698,80.37878588
8077,34354,"ALBANY INTERNATIONAL AIRPORT, NY US",14,12,3,3.5,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,218,67.9403976,75.86677732,56.51853421,98.41279594
8078,34355,"ALBANY INTERNATIONAL AIRPORT, NY US",15,12,3,3.4,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,219,68.2699869,76.23481871,56.79228655,98.88977371
8079,34356,"ALBANY INTERNATIONAL AIRPORT, NY US",16,12,3,2.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,98,31.0235856,34.64300392,25.83308971,44.96383264
8080,34357,"ALBANY INTERNATIONAL AIRPORT, NY US",17,12,3,2.2,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,13,4.1648061,4.650700145,3.470321603,6.038610459
8081,34358,"ALBANY INTERNATIONAL AIRPORT, NY US",18,12,3,1.7,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
8082,34359,"ALBANY INTERNATIONAL AIRPORT, NY US",19,12,3,1.3,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
8083,34360,"ALBANY INTERNATIONAL AIRPORT, NY US",20,12,3,1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
8084,34361,"ALBANY INTERNATIONAL AIRPORT, NY US",21,12,3,0.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
8085,34362,"ALBANY INTERNATIONAL AIRPORT, NY US",22,12,3,0.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8086,34363,"ALBANY INTERNATIONAL AIRPORT, NY US",23,12,3,0.3,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8087,34364,"ALBANY INTERNATIONAL AIRPORT, NY US",24,12,4,0.2,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8088,34365,"ALBANY INTERNATIONAL AIRPORT, NY US",1,12,4,-0.1,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8089,34366,"ALBANY INTERNATIONAL AIRPORT, NY US",2,12,4,-0.3,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8090,34367,"ALBANY INTERNATIONAL AIRPORT, NY US",3,12,4,-0.4,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8091,34368,"ALBANY INTERNATIONAL AIRPORT, NY US",4,12,4,-0.6,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8092,34369,"ALBANY INTERNATIONAL AIRPORT, NY US",5,12,4,-0.7,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8093,34370,"ALBANY INTERNATIONAL AIRPORT, NY US",6,12,4,-0.9,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8094,34371,"ALBANY INTERNATIONAL AIRPORT, NY US",7,12,4,-0.9,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8095,34372,"ALBANY INTERNATIONAL AIRPORT, NY US",8,12,4,-0.7,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,10,3.23868,3.616526,2.698692812,4.695873937
8096,34373,"ALBANY INTERNATIONAL AIRPORT, NY US",9,12,4,0.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,41,13.1908029,14.7297299,10.98885293,19.12309943
8097,34374,"ALBANY INTERNATIONAL AIRPORT, NY US",10,12,4,1.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,72,23.0101776,25.69469832,19.1644074,33.3537642
8098,34375,"ALBANY INTERNATIONAL AIRPORT, NY US",11,12,4,1.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,88,27.9917616,31.25746712,23.3104234,40.5716322
8099,34376,"ALBANY INTERNATIONAL AIRPORT, NY US",12,12,4,2.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,130,41.05335,45.8429075,34.17611031,59.49151894
8100,34377,"ALBANY INTERNATIONAL AIRPORT, NY US",13,12,4,2.9,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,114,36.0246384,40.22751288,29.99360591,52.20816604
8101,34378,"ALBANY INTERNATIONAL AIRPORT, NY US",14,12,4,3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,105,33.1769025,37.04754112,27.62457633,48.08312873
8102,34379,"ALBANY INTERNATIONAL AIRPORT, NY US",15,12,4,3.1,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,72,22.8416976,25.50656232,19.0240074,33.1094682
8103,34380,"ALBANY INTERNATIONAL AIRPORT, NY US",16,12,4,2.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,47,14.9792901,16.72687394,12.47816498,21.71528618
8104,34381,"ALBANY INTERNATIONAL AIRPORT, NY US",17,12,4,1.9,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,5,1.6050075,1.792258375,1.337454453,2.327207859
8105,34382,"ALBANY INTERNATIONAL AIRPORT, NY US",18,12,4,1.4,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
8106,34383,"ALBANY INTERNATIONAL AIRPORT, NY US",19,12,4,1.1,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
8107,34384,"ALBANY INTERNATIONAL AIRPORT, NY US",20,12,4,0.7,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
8108,34385,"ALBANY INTERNATIONAL AIRPORT, NY US",21,12,4,0.5,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
8109,34386,"ALBANY INTERNATIONAL AIRPORT, NY US",22,12,4,0.2,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8110,34387,"ALBANY INTERNATIONAL AIRPORT, NY US",23,12,4,-0.1,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8111,34388,"ALBANY INTERNATIONAL AIRPORT, NY US",24,12,5,-0.2,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8112,34389,"ALBANY INTERNATIONAL AIRPORT, NY US",1,12,5,-0.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8113,34390,"ALBANY INTERNATIONAL AIRPORT, NY US",2,12,5,-0.6,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8114,34391,"ALBANY INTERNATIONAL AIRPORT, NY US",3,12,5,-0.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8115,34392,"ALBANY INTERNATIONAL AIRPORT, NY US",4,12,5,-0.9,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8116,34393,"ALBANY INTERNATIONAL AIRPORT, NY US",5,12,5,-1,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8117,34394,"ALBANY INTERNATIONAL AIRPORT, NY US",6,12,5,-1.2,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8118,34395,"ALBANY INTERNATIONAL AIRPORT, NY US",7,12,5,-1.2,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8119,34396,"ALBANY INTERNATIONAL AIRPORT, NY US",8,12,5,-0.9,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,16,5.1822624,5.78685968,4.3180216,7.5137376
8120,34397,"ALBANY INTERNATIONAL AIRPORT, NY US",9,12,5,-0.1,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,64,20.5613184,22.96013888,17.1259456,29.8052256
8121,34398,"ALBANY INTERNATIONAL AIRPORT, NY US",10,12,5,0.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,71,22.7180049,25.36843881,18.92122643,32.93041703
8122,34399,"ALBANY INTERNATIONAL AIRPORT, NY US",11,12,5,1.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,159,50.2355889,56.09640761,41.81061168,72.78799238
8123,34400,"ALBANY INTERNATIONAL AIRPORT, NY US",12,12,5,2.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,220,68.88288,76.919216,57.30212125,99.77753775
8124,34401,"ALBANY INTERNATIONAL AIRPORT, NY US",13,12,5,2.6,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,293,90.8515941,101.4509467,75.53179335,131.5527579
8125,34402,"ALBANY INTERNATIONAL AIRPORT, NY US",14,12,5,2.9,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,157,49.3759191,55.136443,41.0955296,71.54281141
8126,34403,"ALBANY INTERNATIONAL AIRPORT, NY US",15,12,5,2.8,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,81,25.6997529,28.69805741,21.40286718,37.25072828
8127,34404,"ALBANY INTERNATIONAL AIRPORT, NY US",16,12,5,2.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,53,16.8989811,18.8705289,14.07666435,24.49756576
8128,34405,"ALBANY INTERNATIONAL AIRPORT, NY US",17,12,5,1.6,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,4,1.2855504,1.43553128,1.07125885,1.86401415
8129,34406,"ALBANY INTERNATIONAL AIRPORT, NY US",18,12,5,1.1,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
8130,34407,"ALBANY INTERNATIONAL AIRPORT, NY US",19,12,5,0.7,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
8131,34408,"ALBANY INTERNATIONAL AIRPORT, NY US",20,12,5,0.3,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
8132,34409,"ALBANY INTERNATIONAL AIRPORT, NY US",21,12,5,0.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
8133,34410,"ALBANY INTERNATIONAL AIRPORT, NY US",22,12,5,-0.2,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8134,34411,"ALBANY INTERNATIONAL AIRPORT, NY US",23,12,5,-0.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8135,34412,"ALBANY INTERNATIONAL AIRPORT, NY US",24,12,6,-0.6,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8136,34413,"ALBANY INTERNATIONAL AIRPORT, NY US",1,12,6,-0.8,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8137,34414,"ALBANY INTERNATIONAL AIRPORT, NY US",2,12,6,-1,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8138,34415,"ALBANY INTERNATIONAL AIRPORT, NY US",3,12,6,-1.2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8139,34416,"ALBANY INTERNATIONAL AIRPORT, NY US",4,12,6,-1.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8140,34417,"ALBANY INTERNATIONAL AIRPORT, NY US",5,12,6,-1.4,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8141,34418,"ALBANY INTERNATIONAL AIRPORT, NY US",6,12,6,-1.6,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8142,34419,"ALBANY INTERNATIONAL AIRPORT, NY US",7,12,6,-1.6,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8143,34420,"ALBANY INTERNATIONAL AIRPORT, NY US",8,12,6,-1.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,15,4.8676725,5.435567625,4.055927578,7.057647984
8144,34421,"ALBANY INTERNATIONAL AIRPORT, NY US",9,12,6,-0.6,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,74,23.7913404,26.56699678,19.81477141,34.48583104
8145,34422,"ALBANY INTERNATIONAL AIRPORT, NY US",10,12,6,0.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,241,75.8161659,84.66138525,63.05980168,109.8102725
8146,34423,"ALBANY INTERNATIONAL AIRPORT, NY US",11,12,6,1.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,208,65.4809376,73.12038032,54.4778104,94.8556128
8147,34424,"ALBANY INTERNATIONAL AIRPORT, NY US",12,12,6,1.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,107,33.9765981,37.94053455,28.29011085,49.24178821
8148,34425,"ALBANY INTERNATIONAL AIRPORT, NY US",13,12,6,2.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,144,45.4711104,50.77607328,37.8496296,65.8891368
8149,34426,"ALBANY INTERNATIONAL AIRPORT, NY US",14,12,6,2.4,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,97,30.7671681,34.35667105,25.61981248,44.59244078
8150,34427,"ALBANY INTERNATIONAL AIRPORT, NY US",15,12,6,2.4,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,63,20.0579841,22.39808225,16.70676348,29.07566018
8151,34428,"ALBANY INTERNATIONAL AIRPORT, NY US",16,12,6,1.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,18,5.7698136,6.44295852,4.807506712,8.365542637
8152,34429,"ALBANY INTERNATIONAL AIRPORT, NY US",17,12,6,1.2,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,1,0.3219609,0.359523005,0.268298678,0.466841184
8153,34430,"ALBANY INTERNATIONAL AIRPORT, NY US",18,12,6,0.7,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
8154,34431,"ALBANY INTERNATIONAL AIRPORT, NY US",19,12,6,0.3,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
8155,34432,"ALBANY INTERNATIONAL AIRPORT, NY US",20,12,6,0,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
8156,34433,"ALBANY INTERNATIONAL AIRPORT, NY US",21,12,6,-0.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
8157,34434,"ALBANY INTERNATIONAL AIRPORT, NY US",22,12,6,-0.6,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8158,34435,"ALBANY INTERNATIONAL AIRPORT, NY US",23,12,6,-0.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8159,34436,"ALBANY INTERNATIONAL AIRPORT, NY US",24,12,7,-0.9,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8160,34437,"ALBANY INTERNATIONAL AIRPORT, NY US",1,12,7,-1.2,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8161,34438,"ALBANY INTERNATIONAL AIRPORT, NY US",2,12,7,-1.3,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8162,34439,"ALBANY INTERNATIONAL AIRPORT, NY US",3,12,7,-1.6,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8163,34440,"ALBANY INTERNATIONAL AIRPORT, NY US",4,12,7,-1.7,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8164,34441,"ALBANY INTERNATIONAL AIRPORT, NY US",5,12,7,-1.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8165,34442,"ALBANY INTERNATIONAL AIRPORT, NY US",6,12,7,-2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8166,34443,"ALBANY INTERNATIONAL AIRPORT, NY US",7,12,7,-2,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8167,34444,"ALBANY INTERNATIONAL AIRPORT, NY US",8,12,7,-1.8,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,16,5.1991104,5.80567328,4.3320616,7.5381672
8168,34445,"ALBANY INTERNATIONAL AIRPORT, NY US",9,12,7,-0.9,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,201,63.7969779,71.23995866,53.08044243,92.41994258
8169,34446,"ALBANY INTERNATIONAL AIRPORT, NY US",10,12,7,0,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,165,52.4054025,58.51936613,43.61476195,75.93009961
8170,34447,"ALBANY INTERNATIONAL AIRPORT, NY US",11,12,7,0.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,404,124.5938424,139.1297907,103.4900388,180.3149515
8171,34448,"ALBANY INTERNATIONAL AIRPORT, NY US",12,12,7,1.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,419,128.6560869,143.6659637,106.8496653,186.179027
8172,34449,"ALBANY INTERNATIONAL AIRPORT, NY US",13,12,7,1.8,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,246,76.9142124,85.88753718,63.96979541,111.3972762
8173,34450,"ALBANY INTERNATIONAL AIRPORT, NY US",14,12,7,2.2,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,246,76.7990844,85.75897758,63.87385541,111.2303406
8174,34451,"ALBANY INTERNATIONAL AIRPORT, NY US",15,12,7,2.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,259,80.7696939,90.19282486,67.1690948,116.9738025
8175,34452,"ALBANY INTERNATIONAL AIRPORT, NY US",16,12,7,1.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,98,31.1726436,34.80945202,25.95730471,45.17996674
8176,34453,"ALBANY INTERNATIONAL AIRPORT, NY US",17,12,7,0.9,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,7,2.2547091,2.517758495,1.878822728,3.269224284
8177,34454,"ALBANY INTERNATIONAL AIRPORT, NY US",18,12,7,0.4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
8178,34455,"ALBANY INTERNATIONAL AIRPORT, NY US",19,12,7,0,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
8179,34456,"ALBANY INTERNATIONAL AIRPORT, NY US",20,12,7,-0.3,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
8180,34457,"ALBANY INTERNATIONAL AIRPORT, NY US",21,12,7,-0.6,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
8181,34458,"ALBANY INTERNATIONAL AIRPORT, NY US",22,12,7,-0.9,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8182,34459,"ALBANY INTERNATIONAL AIRPORT, NY US",23,12,7,-1.1,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8183,34460,"ALBANY INTERNATIONAL AIRPORT, NY US",24,12,8,-1.2,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8184,34461,"ALBANY INTERNATIONAL AIRPORT, NY US",1,12,8,-1.5,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8185,34462,"ALBANY INTERNATIONAL AIRPORT, NY US",2,12,8,-1.7,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
8186,34463,"ALBANY INTERNATIONAL AIRPORT, NY US",3,12,8,-1.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8187,34464,"ALBANY INTERNATIONAL AIRPORT, NY US",4,12,8,-2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
8188,34465,"ALBANY INTERNATIONAL AIRPORT, NY US",5,12,8,-2.1,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8189,34466,"ALBANY INTERNATIONAL AIRPORT, NY US",6,12,8,-2.3,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8190,34467,"ALBANY INTERNATIONAL AIRPORT, NY US",7,12,8,-2.3,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,0,0,0,0,0
8191,34468,"ALBANY INTERNATIONAL AIRPORT, NY US",8,12,8,-2.1,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,31,10.0678359,11.24241675,8.387872178,14.59632413
8192,34469,"ALBANY INTERNATIONAL AIRPORT, NY US",9,12,8,-1.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,202,64.1781876,71.66564282,53.39728221,92.97184204
8193,34470,"ALBANY INTERNATIONAL AIRPORT, NY US",10,12,8,-0.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,254,79.9682424,89.29787068,66.50653291,115.8171372
8194,34471,"ALBANY INTERNATIONAL AIRPORT, NY US",11,12,8,0.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,336,104.5425024,116.7391277,86.8848456,151.3472184
8195,34472,"ALBANY INTERNATIONAL AIRPORT, NY US",12,12,8,1.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,357,110.5208811,123.4149839,91.83667585,159.9850061
8196,34473,"ALBANY INTERNATIONAL AIRPORT, NY US",13,12,8,1.5,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,360,111.24324,124.221618,92.434185,161.027865
8197,34474,"ALBANY INTERNATIONAL AIRPORT, NY US",14,12,8,1.8,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,269,83.8882149,93.67517331,69.7569228,121.4844611
8198,34475,"ALBANY INTERNATIONAL AIRPORT, NY US",15,12,8,1.8,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,184,57.9297504,64.68822128,48.2046466,83.9263422
8199,34476,"ALBANY INTERNATIONAL AIRPORT, NY US",16,12,8,1.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,66,21.0911184,23.55174888,17.56690691,30.57288424
8200,34477,"ALBANY INTERNATIONAL AIRPORT, NY US",17,12,8,0.6,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,5,1.6126125,1.800750625,1.343791953,2.338235109
8201,34478,"ALBANY INTERNATIONAL AIRPORT, NY US",18,12,8,0.1,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
8202,34479,"ALBANY INTERNATIONAL AIRPORT, NY US",19,12,8,-0.2,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
8203,34480,"ALBANY INTERNATIONAL AIRPORT, NY US",20,12,8,-0.6,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
