,Unnamed: 0,name,time,month,day,hourly_temperature(binghamton),hourly_wind_speed(binghamton),AWT26_Power(binghamton),AWP_200_Power(binghamton),D2CF_200_Power(binghamton),AN_Bonus_150/30_Power(binghamton),Aria_20_Power(binghamton),WWD-1_D64_Power(binghamton),solar(binghamton),Solar_AllMax(binghamton),Solar_TrinaSolar(binghamton),Solar_Mitsubishi(binghamton),Solar_FirstSolar(binghamton)
4823,48618,"BINGHAMTON GREATER AP, NY US",24,7,21,18.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4824,48619,"BINGHAMTON GREATER AP, NY US",1,7,21,18.2,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4825,48620,"BINGHAMTON GREATER AP, NY US",2,7,21,17.8,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4826,48621,"BINGHAMTON GREATER AP, NY US",3,7,21,17.4,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4827,48622,"BINGHAMTON GREATER AP, NY US",4,7,21,17.1,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4828,48623,"BINGHAMTON GREATER AP, NY US",5,7,21,17,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,3,0.9102141,1.016405745,0.758493103,1.319791359
4829,48624,"BINGHAMTON GREATER AP, NY US",6,7,21,17.3,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,64,19.2584064,21.50522048,16.0401856,27.9160032
4830,48625,"BINGHAMTON GREATER AP, NY US",7,7,21,18.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,189,55.8663399,62.38407956,46.4812738,80.93044201
4831,48626,"BINGHAMTON GREATER AP, NY US",8,7,21,19.5,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,266,77.4720744,86.51048308,64.41346441,112.1844609
4832,48627,"BINGHAMTON GREATER AP, NY US",9,7,21,20.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,380,108.53142,121.193419,90.14367125,157.0643408
4833,48628,"BINGHAMTON GREATER AP, NY US",10,7,21,22.3,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,566,157.0323984,175.3528449,130.1965944,227.0176227
4834,48629,"BINGHAMTON GREATER AP, NY US",11,7,21,23.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,637,174.3980511,194.7444904,144.4910066,252.0166902
4835,48630,"BINGHAMTON GREATER AP, NY US",12,7,21,23.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,921,242.3242179,270.5953767,200.1793989,349.5713149
4836,48631,"BINGHAMTON GREATER AP, NY US",13,7,21,24.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,752,201.7915296,225.3338747,166.9879544,291.398496
4837,48632,"BINGHAMTON GREATER AP, NY US",14,7,21,24.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,513,141.8417811,158.3899889,117.656231,205.1124998
4838,48633,"BINGHAMTON GREATER AP, NY US",15,7,21,24.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,291,82.7274879,92.37902816,68.7641248,119.7752808
4839,48634,"BINGHAMTON GREATER AP, NY US",16,7,21,24.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,467,129.9863211,145.1513919,107.8700811,188.0176806
4840,48635,"BINGHAMTON GREATER AP, NY US",17,7,21,24,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,270,77.17761,86.1816645,64.16363531,111.7529409
4841,48636,"BINGHAMTON GREATER AP, NY US",18,7,21,23.2,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,105,30.7199025,34.30389112,25.57707633,44.52047873
4842,48637,"BINGHAMTON GREATER AP, NY US",19,7,21,22.2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,90,26.48403,29.5738335,22.05324281,38.38466644
4843,48638,"BINGHAMTON GREATER AP, NY US",20,7,21,20.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,6,1.7924184,2.00153388,1.493607413,2.598930338
4844,48639,"BINGHAMTON GREATER AP, NY US",21,7,21,20.2,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4845,48640,"BINGHAMTON GREATER AP, NY US",22,7,21,19.7,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4846,48641,"BINGHAMTON GREATER AP, NY US",23,7,21,19.1,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4847,48642,"BINGHAMTON GREATER AP, NY US",24,7,22,18.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4848,48643,"BINGHAMTON GREATER AP, NY US",1,7,22,18.2,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4849,48644,"BINGHAMTON GREATER AP, NY US",2,7,22,17.8,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4850,48645,"BINGHAMTON GREATER AP, NY US",3,7,22,17.4,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4851,48646,"BINGHAMTON GREATER AP, NY US",4,7,22,17.1,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4852,48647,"BINGHAMTON GREATER AP, NY US",5,7,22,17,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,3,0.9102141,1.016405745,0.758493103,1.319791359
4853,48648,"BINGHAMTON GREATER AP, NY US",6,7,22,17.3,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,52,15.6693576,17.49744932,13.05219565,22.71483435
4854,48649,"BINGHAMTON GREATER AP, NY US",7,7,22,18.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,149,44.2519719,49.41470196,36.83064555,64.11827926
4855,48650,"BINGHAMTON GREATER AP, NY US",8,7,22,19.5,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,379,108.8799159,121.5825728,90.43565705,157.5712694
4856,48651,"BINGHAMTON GREATER AP, NY US",9,7,22,20.9,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,294,84.8565144,94.75644108,70.53467741,122.8586475
4857,48652,"BINGHAMTON GREATER AP, NY US",10,7,22,22.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,260,74.958,83.7031,62.32494125,108.5457458
4858,48653,"BINGHAMTON GREATER AP, NY US",11,7,22,23.2,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,637,174.4725801,194.8277144,144.5531141,252.1247573
4859,48654,"BINGHAMTON GREATER AP, NY US",12,7,22,23.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,393,110.6855811,123.5988989,91.91798523,160.1665642
4860,48655,"BINGHAMTON GREATER AP, NY US",13,7,22,24.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,210,60.37101,67.4142945,50.21780531,87.44444494
4861,48656,"BINGHAMTON GREATER AP, NY US",14,7,22,24.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,117,33.9761331,37.9400153,28.28508235,49.23636376
4862,48657,"BINGHAMTON GREATER AP, NY US",15,7,22,24.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,14,4.1161344,4.59635008,3.429705913,5.967979238
4863,48658,"BINGHAMTON GREATER AP, NY US",16,7,22,24.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,35,10.2727275,11.47121237,8.558068203,14.89285711
4864,48659,"BINGHAMTON GREATER AP, NY US",17,7,22,24.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,36,10.5818184,11.81636388,8.81549685,15.34088835
4865,48660,"BINGHAMTON GREATER AP, NY US",18,7,22,23.3,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,13,3.8438751,4.292327195,3.202879103,5.573260509
4866,48661,"BINGHAMTON GREATER AP, NY US",19,7,22,22.2,3.1,8.391392569,8.199535408,31.93181935,18.17481985,4.423372158,180.8974232,5,1.4862525,1.659648625,1.238491953,2.155013109
4867,48662,"BINGHAMTON GREATER AP, NY US",20,7,22,20.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4868,48663,"BINGHAMTON GREATER AP, NY US",21,7,22,20.2,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4869,48664,"BINGHAMTON GREATER AP, NY US",22,7,22,19.7,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4870,48665,"BINGHAMTON GREATER AP, NY US",23,7,22,19.1,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4871,48666,"BINGHAMTON GREATER AP, NY US",24,7,23,18.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4872,48667,"BINGHAMTON GREATER AP, NY US",1,7,23,18.2,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4873,48668,"BINGHAMTON GREATER AP, NY US",2,7,23,17.8,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4874,48669,"BINGHAMTON GREATER AP, NY US",3,7,23,17.4,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4875,48670,"BINGHAMTON GREATER AP, NY US",4,7,23,17.1,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4876,48671,"BINGHAMTON GREATER AP, NY US",5,7,23,16.9,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,1,0.3035919,0.339010955,0.252991178,0.440206134
4877,48672,"BINGHAMTON GREATER AP, NY US",6,7,23,17.3,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,14,4.2373464,4.73170348,3.530715913,6.143736637
4878,48673,"BINGHAMTON GREATER AP, NY US",7,7,23,18,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,63,18.9081081,21.11405405,15.74853348,27.40833998
4879,48674,"BINGHAMTON GREATER AP, NY US",8,7,23,19.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,144,42.5732544,47.54013408,35.4347496,61.6872456
4880,48675,"BINGHAMTON GREATER AP, NY US",9,7,23,20.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,105,31.0147425,34.63312912,25.82277633,44.94799673
4881,48676,"BINGHAMTON GREATER AP, NY US",10,7,23,22.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,126,36.9184284,41.22557838,30.73246391,53.49805414
4882,48677,"BINGHAMTON GREATER AP, NY US",11,7,23,23.2,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,254,72.9845124,81.49937218,60.68675791,105.6907287
4883,48678,"BINGHAMTON GREATER AP, NY US",12,7,23,23.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,387,109.0772271,121.8029036,90.5873866,157.8443754
4884,48679,"BINGHAMTON GREATER AP, NY US",13,7,23,24.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,542,149.4986676,166.9401788,123.9735807,216.1501047
4885,48680,"BINGHAMTON GREATER AP, NY US",14,7,23,24.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,458,127.5723276,142.4557658,105.8756682,184.5350442
4886,48681,"BINGHAMTON GREATER AP, NY US",15,7,23,24.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,598,163.6296636,182.719791,135.6171422,236.5046682
4887,48682,"BINGHAMTON GREATER AP, NY US",16,7,23,24.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,473,131.6121081,146.966854,109.2132182,190.3631114
4888,48683,"BINGHAMTON GREATER AP, NY US",17,7,23,23.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,222,63.8571456,71.30714592,53.11217771,92.48834824
4889,48684,"BINGHAMTON GREATER AP, NY US",18,7,23,23.2,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,94,27.5379204,30.75067778,22.92995991,39.91124674
4890,48685,"BINGHAMTON GREATER AP, NY US",19,7,23,22.2,3.1,8.391392569,8.199535408,31.93181935,18.17481985,4.423372158,180.8974232,36,10.6618464,11.90572848,8.88218685,15.45692895
4891,48686,"BINGHAMTON GREATER AP, NY US",20,7,23,20.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,2,0.5979876,0.66775282,0.498314713,0.867073538
4892,48687,"BINGHAMTON GREATER AP, NY US",21,7,23,20.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4893,48688,"BINGHAMTON GREATER AP, NY US",22,7,23,19.6,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4894,48689,"BINGHAMTON GREATER AP, NY US",23,7,23,19,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4895,48690,"BINGHAMTON GREATER AP, NY US",24,7,24,18.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4896,48691,"BINGHAMTON GREATER AP, NY US",1,7,24,18.1,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4897,48692,"BINGHAMTON GREATER AP, NY US",2,7,24,17.7,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4898,48693,"BINGHAMTON GREATER AP, NY US",3,7,24,17.3,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4899,48694,"BINGHAMTON GREATER AP, NY US",4,7,24,17.1,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4900,48695,"BINGHAMTON GREATER AP, NY US",5,7,24,16.9,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,3,0.9105651,1.016797695,0.758785603,1.320300309
4901,48696,"BINGHAMTON GREATER AP, NY US",6,7,24,17.2,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,81,24.3350649,27.17415581,20.26562718,35.27193068
4902,48697,"BINGHAMTON GREATER AP, NY US",7,7,24,17.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,144,42.8259744,47.82233808,35.6453496,62.0536896
4903,48698,"BINGHAMTON GREATER AP, NY US",8,7,24,19.3,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,434,123.9441504,138.4043013,102.8965419,179.3195856
4904,48699,"BINGHAMTON GREATER AP, NY US",9,7,24,20.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,592,164.7446016,183.9648051,136.5610504,238.1364696
4905,48700,"BINGHAMTON GREATER AP, NY US",10,7,24,22.1,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,797,214.8459351,239.9112942,177.7222056,310.1795658
4906,48701,"BINGHAMTON GREATER AP, NY US",11,7,24,23.1,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,760,204.96972,228.882854,169.611385,295.981221
4907,48702,"BINGHAMTON GREATER AP, NY US",12,7,24,23.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,860,228.21648,254.841736,188.6480412,329.3454818
4908,48703,"BINGHAMTON GREATER AP, NY US",13,7,24,24.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,912,239.8175136,267.7962235,198.1246584,345.9715776
4909,48704,"BINGHAMTON GREATER AP, NY US",14,7,24,24.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,888,234.0467856,261.3522439,193.4052234,337.695633
4910,48705,"BINGHAMTON GREATER AP, NY US",15,7,24,24.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,778,208.0583616,232.3318371,172.1278952,300.4010439
4911,48706,"BINGHAMTON GREATER AP, NY US",16,7,24,24.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,633,172.6511931,192.7938323,143.0458167,249.4945189
4912,48707,"BINGHAMTON GREATER AP, NY US",17,7,24,23.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,457,127.6841091,142.5805885,105.9707152,184.6990678
4913,48708,"BINGHAMTON GREATER AP, NY US",18,7,24,23.1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,268,76.9069416,85.87941812,63.94030765,111.3627536
4914,48709,"BINGHAMTON GREATER AP, NY US",19,7,24,22.1,3.1,8.391392569,8.199535408,31.93181935,18.17481985,4.423372158,180.8974232,90,26.49456,29.585592,22.06201781,38.39993494
4915,48710,"BINGHAMTON GREATER AP, NY US",20,7,24,20.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,3,0.8968761,1.001511645,0.747378103,1.300451259
4916,48711,"BINGHAMTON GREATER AP, NY US",21,7,24,20.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4917,48712,"BINGHAMTON GREATER AP, NY US",22,7,24,19.6,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4918,48713,"BINGHAMTON GREATER AP, NY US",23,7,24,19,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4919,48714,"BINGHAMTON GREATER AP, NY US",24,7,25,18.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4920,48715,"BINGHAMTON GREATER AP, NY US",1,7,25,18.1,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4921,48716,"BINGHAMTON GREATER AP, NY US",2,7,25,17.7,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4922,48717,"BINGHAMTON GREATER AP, NY US",3,7,25,17.3,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4923,48718,"BINGHAMTON GREATER AP, NY US",4,7,25,17,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4924,48719,"BINGHAMTON GREATER AP, NY US",5,7,25,16.8,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,3,0.9109161,1.017189645,0.759078103,1.320809259
4925,48720,"BINGHAMTON GREATER AP, NY US",6,7,25,17.2,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,68,20.4604656,22.84751992,17.04080765,29.65786935
4926,48721,"BINGHAMTON GREATER AP, NY US",7,7,25,17.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,269,78.8210619,88.01685246,65.5342953,114.1370892
4927,48722,"BINGHAMTON GREATER AP, NY US",8,7,25,19.3,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,454,129.3371544,144.4264891,107.3539154,187.1017791
4928,48723,"BINGHAMTON GREATER AP, NY US",9,7,25,20.7,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,629,174.2978499,194.6325991,144.4284896,251.8928762
4929,48724,"BINGHAMTON GREATER AP, NY US",10,7,25,22,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,768,207.9000576,232.1550643,172.0280064,300.204288
4930,48725,"BINGHAMTON GREATER AP, NY US",11,7,25,23,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,865,230.2011525,257.0579536,190.2840651,332.2049665
4931,48726,"BINGHAMTON GREATER AP, NY US",12,7,25,23.7,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,937,246.2270151,274.9535002,203.3701372,355.1673289
4932,48727,"BINGHAMTON GREATER AP, NY US",13,7,25,24.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,948,248.1970176,277.1533363,204.9688457,357.9798613
4933,48728,"BINGHAMTON GREATER AP, NY US",14,7,25,24.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,886,233.6855124,260.9488222,193.1115134,337.1793108
4934,48729,"BINGHAMTON GREATER AP, NY US",15,7,25,24.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,719,193.7691339,216.3755329,160.4031997,279.8689637
4935,48730,"BINGHAMTON GREATER AP, NY US",16,7,25,24.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,619,169.1368599,188.8694936,140.1535216,244.4359061
4936,48731,"BINGHAMTON GREATER AP, NY US",17,7,25,23.9,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,447,125.0470431,139.6358648,103.79189,180.8944925
4937,48732,"BINGHAMTON GREATER AP, NY US",18,7,25,23.1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,236,67.9890984,75.92115988,56.54218685,98.46608235
4938,48733,"BINGHAMTON GREATER AP, NY US",19,7,25,22.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,37,10.9610391,12.239827,9.131362853,15.89060356
4939,48734,"BINGHAMTON GREATER AP, NY US",20,7,25,20.8,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,3,0.8968761,1.001511645,0.747378103,1.300451259
4940,48735,"BINGHAMTON GREATER AP, NY US",21,7,25,20.1,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4941,48736,"BINGHAMTON GREATER AP, NY US",22,7,25,19.6,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4942,48737,"BINGHAMTON GREATER AP, NY US",23,7,25,18.9,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,0,0,0,0,0
4943,48738,"BINGHAMTON GREATER AP, NY US",24,7,26,18.3,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
4944,48739,"BINGHAMTON GREATER AP, NY US",1,7,26,18.1,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4945,48740,"BINGHAMTON GREATER AP, NY US",2,7,26,17.6,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4946,48741,"BINGHAMTON GREATER AP, NY US",3,7,26,17.3,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4947,48742,"BINGHAMTON GREATER AP, NY US",4,7,26,16.9,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4948,48743,"BINGHAMTON GREATER AP, NY US",5,7,26,16.8,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,3,0.9109161,1.017189645,0.759078103,1.320809259
4949,48744,"BINGHAMTON GREATER AP, NY US",6,7,26,17.1,2.8,2.461089138,1.701314255,16.99358512,11.68683479,3.490767131,108.0962191,74,22.2588744,24.85574308,18.53771641,32.26375534
4950,48745,"BINGHAMTON GREATER AP, NY US",7,7,26,17.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,229,67.4487669,75.31778971,56.09865455,97.68950431
4951,48746,"BINGHAMTON GREATER AP, NY US",8,7,26,19.3,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,435,124.2144675,138.7061554,103.1200057,179.7097026
4952,48747,"BINGHAMTON GREATER AP, NY US",9,7,26,20.7,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,617,171.2324931,191.2096173,141.9050042,247.4798164
4953,48748,"BINGHAMTON GREATER AP, NY US",10,7,26,22,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,760,205.94784,229.975088,170.426485,297.399495
4954,48749,"BINGHAMTON GREATER AP, NY US",11,7,26,22.9,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,865,230.3023575,257.1709659,190.3684026,332.3517137
4955,48750,"BINGHAMTON GREATER AP, NY US",12,7,26,23.7,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,872,231.1356336,258.1014575,191.0376074,333.5341794
4956,48751,"BINGHAMTON GREATER AP, NY US",13,7,26,24.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,860,227.814,254.3923,188.3126412,328.7618858
4957,48752,"BINGHAMTON GREATER AP, NY US",14,7,26,24.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,804,214.3718064,239.3818505,177.3038789,309.4683134
4958,48753,"BINGHAMTON GREATER AP, NY US",15,7,26,24.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,740,198.96972,222.182854,164.6735413,287.3448398
4959,48754,"BINGHAMTON GREATER AP, NY US",16,7,26,24.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,620,169.38834,189.150313,140.3605212,244.7979247
4960,48755,"BINGHAMTON GREATER AP, NY US",17,7,26,23.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,420,117.94104,131.700828,97.91872125,170.6404298
4961,48756,"BINGHAMTON GREATER AP, NY US",18,7,26,23.1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,245,70.5045075,78.73003338,58.62939195,102.1042454
4962,48757,"BINGHAMTON GREATER AP, NY US",19,7,26,22.1,3.1,8.391392569,8.199535408,31.93181935,18.17481985,4.423372158,180.8974232,62,18.3127416,20.44922812,15.25265371,26.54532364
4963,48758,"BINGHAMTON GREATER AP, NY US",20,7,26,20.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,4,1.1956944,1.33519208,0.99637885,1.73372295
4964,48759,"BINGHAMTON GREATER AP, NY US",21,7,26,20.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
4965,48760,"BINGHAMTON GREATER AP, NY US",22,7,26,19.6,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
