,Unnamed: 0,name,time,month,day,hourly_temperature(nyc),hourly_wind_speed(nyc),AWT26_Power(nyc),AWP_200_Power(nyc),D2CF_200_Power(nyc),AN_Bonus_150/30_Power(nyc),Aria_20_Power(nyc),WWD-1_D64_Power(nyc),solar(nyc),Solar_AllMax(nyc),Solar_TrinaSolar(nyc),Solar_Mitsubishi(nyc),Solar_FirstSolar(nyc)
2455,2455,"LA GUARDIA AIRPORT, NY US",8,4,13,9.2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,72,22.3278336,24.93274752,18.5957874,32.3643654
2456,2456,"LA GUARDIA AIRPORT, NY US",9,4,13,10.1,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,94,28.9786584,32.35950188,24.13057491,42.00031684
2457,2457,"LA GUARDIA AIRPORT, NY US",10,4,13,11,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,299,89.7104949,100.1767193,74.57351805,129.8906316
2458,2458,"LA GUARDIA AIRPORT, NY US",11,4,13,11.8,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,608,175.2579456,195.7047059,145.2823904,253.3401024
2459,2459,"LA GUARDIA AIRPORT, NY US",12,4,13,12.6,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,786,220.9205484,246.6946124,182.8204609,319.0246815
2460,2460,"LA GUARDIA AIRPORT, NY US",13,4,13,13.3,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,738,208.0681776,232.3427983,172.2617137,300.5438718
2461,2461,"LA GUARDIA AIRPORT, NY US",14,4,13,13.7,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,646,183.9138744,205.3704931,152.3969354,265.7901471
2462,2462,"LA GUARDIA AIRPORT, NY US",15,4,13,13.8,6.5,185.7069698,110.1134588,185.0757607,124.779071,16.08427155,963.9497653,554,159.4459644,178.0479936,132.2357454,230.5457946
2463,2463,"LA GUARDIA AIRPORT, NY US",16,4,13,13.7,6.6,191.4949957,112.7195525,188.1026326,126.9323205,16.38545992,976.376246,431,125.9566899,140.6516371,104.5790347,182.2432709
2464,2464,"LA GUARDIA AIRPORT, NY US",17,4,13,13.2,6.6,191.4949957,112.7195525,188.1026326,126.9323205,16.38545992,976.376246,200,60.1872,67.20904,50.073125,87.186615
2465,2465,"LA GUARDIA AIRPORT, NY US",18,4,13,12.5,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,88,26.9003856,30.03876392,22.4009434,38.989137
2466,2466,"LA GUARDIA AIRPORT, NY US",19,4,13,11.8,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,12,3.7100736,4.14291552,3.09142965,5.37930135
2467,2467,"LA GUARDIA AIRPORT, NY US",20,4,13,11.2,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
2468,2468,"LA GUARDIA AIRPORT, NY US",21,4,13,10.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
2469,2469,"LA GUARDIA AIRPORT, NY US",22,4,13,10.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
2470,2470,"LA GUARDIA AIRPORT, NY US",23,4,13,9.8,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
2471,2471,"LA GUARDIA AIRPORT, NY US",24,4,14,9.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
2472,2472,"LA GUARDIA AIRPORT, NY US",1,4,14,9.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,0,0,0,0,0
2473,2473,"LA GUARDIA AIRPORT, NY US",2,4,14,8.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2474,2474,"LA GUARDIA AIRPORT, NY US",3,4,14,8.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,0,0,0,0,0
2475,2475,"LA GUARDIA AIRPORT, NY US",4,4,14,8.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2476,2476,"LA GUARDIA AIRPORT, NY US",5,4,14,8.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
2477,2477,"LA GUARDIA AIRPORT, NY US",6,4,14,8.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,14,4.3880424,4.89998068,3.656295912,6.362245838
2478,2478,"LA GUARDIA AIRPORT, NY US",7,4,14,8.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,60,18.67392,20.852544,15.55414125,27.06954975
2479,2479,"LA GUARDIA AIRPORT, NY US",8,4,14,9.4,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,137,42.1402821,47.05664835,35.07801473,61.06360703
2480,2480,"LA GUARDIA AIRPORT, NY US",9,4,14,10.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,256,77.4050304,86.43561728,64.3684096,112.0983168
2481,2481,"LA GUARDIA AIRPORT, NY US",10,4,14,11.3,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,317,94.7995791,105.85953,78.7914486,137.2462902
2482,2482,"LA GUARDIA AIRPORT, NY US",11,4,14,12.2,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,743,210.3036981,234.8391295,174.1093052,303.7696733
2483,2483,"LA GUARDIA AIRPORT, NY US",12,4,14,12.9,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,681,193.6790559,216.2749458,160.4383584,279.8511679
2484,2484,"LA GUARDIA AIRPORT, NY US",13,4,14,13.6,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,647,184.2515601,205.7475754,152.6756612,266.2770494
2485,2485,"LA GUARDIA AIRPORT, NY US",14,4,14,14,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,318,94.0829076,105.0592468,78.19290671,136.2057699
2486,2486,"LA GUARDIA AIRPORT, NY US",15,4,14,14.1,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,151,45.5420379,50.85527566,37.90445743,65.98760258
2487,2487,"LA GUARDIA AIRPORT, NY US",16,4,14,13.9,6.6,191.4949957,112.7195525,188.1026326,126.9323205,16.38545992,976.376246,53,16.1796651,18.0672927,13.47723435,23.45455756
2488,2488,"LA GUARDIA AIRPORT, NY US",17,4,14,13.5,6.5,185.7069698,110.1134588,185.0757607,124.779071,16.08427155,963.9497653,87,26.4959631,29.5871588,22.06428723,38.40309548
2489,2489,"LA GUARDIA AIRPORT, NY US",18,4,14,12.7,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,37,11.3679651,12.69422769,9.470467853,16.48064626
2490,2490,"LA GUARDIA AIRPORT, NY US",19,4,14,12,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,3,0.9277641,1.036003245,0.773118103,1.345238859
2491,2491,"LA GUARDIA AIRPORT, NY US",20,4,14,11.4,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
2492,2492,"LA GUARDIA AIRPORT, NY US",21,4,14,10.9,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
2493,2493,"LA GUARDIA AIRPORT, NY US",22,4,14,10.4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
2494,2494,"LA GUARDIA AIRPORT, NY US",23,4,14,10,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
2495,2495,"LA GUARDIA AIRPORT, NY US",24,4,15,9.5,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
2496,2496,"LA GUARDIA AIRPORT, NY US",1,4,15,9.3,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
2497,2497,"LA GUARDIA AIRPORT, NY US",2,4,15,8.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2498,2498,"LA GUARDIA AIRPORT, NY US",3,4,15,8.6,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
2499,2499,"LA GUARDIA AIRPORT, NY US",4,4,15,8.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
2500,2500,"LA GUARDIA AIRPORT, NY US",5,4,15,8.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
2501,2501,"LA GUARDIA AIRPORT, NY US",6,4,15,8.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,2,0.6272376,0.70041532,0.522689713,0.909486037
2502,2502,"LA GUARDIA AIRPORT, NY US",7,4,15,8.8,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,60,18.65988,20.836866,15.54244125,27.04919175
2503,2503,"LA GUARDIA AIRPORT, NY US",8,4,15,9.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,268,81.1400016,90.60633512,67.46785765,117.5006905
2504,2504,"LA GUARDIA AIRPORT, NY US",9,4,15,10.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,354,105.6947004,118.0257488,87.81927791,152.9915673
2505,2505,"LA GUARDIA AIRPORT, NY US",10,4,15,11.5,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,495,144.8223975,161.7183439,120.1776701,209.4728702
2506,2506,"LA GUARDIA AIRPORT, NY US",11,4,15,12.4,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,233,70.0662921,78.24069284,58.27609673,101.4809969
2507,2507,"LA GUARDIA AIRPORT, NY US",12,4,15,13.2,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,114,34.6508244,38.69342058,28.84876091,50.21613574
2508,2508,"LA GUARDIA AIRPORT, NY US",13,4,15,13.8,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,232,69.3937056,77.48963792,57.7165714,100.5067326
2509,2509,"LA GUARDIA AIRPORT, NY US",14,4,15,14.2,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,120,36.30888,40.544916,30.227565,52.617339
2510,2510,"LA GUARDIA AIRPORT, NY US",15,4,15,14.3,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,91,27.6162159,30.83810775,22.99635605,40.02595216
2511,2511,"LA GUARDIA AIRPORT, NY US",16,4,15,14.1,6.6,191.4949957,112.7195525,188.1026326,126.9323205,16.38545992,976.376246,163,49.0926171,54.82008909,40.8554666,71.12795191
2512,2512,"LA GUARDIA AIRPORT, NY US",17,4,15,13.6,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,108,32.7992976,36.62588232,27.30858165,47.53424655
2513,2513,"LA GUARDIA AIRPORT, NY US",18,4,15,12.9,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,64,19.5878784,21.87313088,16.3147456,28.3937376
2514,2514,"LA GUARDIA AIRPORT, NY US",19,4,15,12.1,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,7,2.1629811,2.415328895,1.802382728,3.136218684
2515,2515,"LA GUARDIA AIRPORT, NY US",20,4,15,11.5,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
2516,2516,"LA GUARDIA AIRPORT, NY US",21,4,15,11,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
2517,2517,"LA GUARDIA AIRPORT, NY US",22,4,15,10.6,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
2518,2518,"LA GUARDIA AIRPORT, NY US",23,4,15,10.1,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,0,0,0,0,0
2519,2519,"LA GUARDIA AIRPORT, NY US",24,4,16,9.7,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
2520,2520,"LA GUARDIA AIRPORT, NY US",1,4,16,9.4,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2521,2521,"LA GUARDIA AIRPORT, NY US",2,4,16,9.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
2522,2522,"LA GUARDIA AIRPORT, NY US",3,4,16,8.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2523,2523,"LA GUARDIA AIRPORT, NY US",4,4,16,8.5,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
2524,2524,"LA GUARDIA AIRPORT, NY US",5,4,16,8.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
2525,2525,"LA GUARDIA AIRPORT, NY US",6,4,16,8.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,18,5.6329236,6.29009802,4.693431713,8.167052138
2526,2526,"LA GUARDIA AIRPORT, NY US",7,4,16,8.9,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,231,70.4270259,78.64351225,58.57863093,102.0060289
2527,2527,"LA GUARDIA AIRPORT, NY US",8,4,16,9.8,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,418,124.2555996,138.7520862,103.1843267,179.8000953
2528,2528,"LA GUARDIA AIRPORT, NY US",9,4,16,10.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,624,180.3226464,201.3602885,149.4621336,260.6421168
2529,2529,"LA GUARDIA AIRPORT, NY US",10,4,16,11.7,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,773,218.4333351,243.9172242,180.7897739,315.461201
2530,2530,"LA GUARDIA AIRPORT, NY US",11,4,16,12.6,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,877,243.6966381,272.1279125,201.4869926,351.7290911
2531,2531,"LA GUARDIA AIRPORT, NY US",12,4,16,13.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,925,254.7186375,284.4358119,210.4927832,367.5275646
2532,2532,"LA GUARDIA AIRPORT, NY US",13,4,16,13.9,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,911,250.6715799,279.9165976,207.1734907,361.7138396
2533,2533,"LA GUARDIA AIRPORT, NY US",14,4,16,14.3,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,843,233.5781871,260.8289756,193.1761134,337.1813513
2534,2534,"LA GUARDIA AIRPORT, NY US",15,4,16,14.4,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,735,206.3538225,230.4284351,170.8422401,298.067428
2535,2535,"LA GUARDIA AIRPORT, NY US",16,4,16,14.2,6.6,191.4949957,112.7195525,188.1026326,126.9323205,16.38545992,976.376246,424,123.7671264,138.2066245,102.7667986,179.0810958
2536,2536,"LA GUARDIA AIRPORT, NY US",17,4,16,13.8,6.5,185.7069698,110.1134588,185.0757607,124.779071,16.08427155,963.9497653,158,47.6698956,53.23138342,39.67319071,69.06840934
2537,2537,"LA GUARDIA AIRPORT, NY US",18,4,16,13,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,61,18.6689829,20.84703091,15.5497763,27.06213436
2538,2538,"LA GUARDIA AIRPORT, NY US",19,4,16,12.3,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,8,2.4698256,2.75797192,2.0580554,3.5811114
2539,2539,"LA GUARDIA AIRPORT, NY US",20,4,16,11.7,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
2540,2540,"LA GUARDIA AIRPORT, NY US",21,4,16,11.2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
2541,2541,"LA GUARDIA AIRPORT, NY US",22,4,16,10.7,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
2542,2542,"LA GUARDIA AIRPORT, NY US",23,4,16,10.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
2543,2543,"LA GUARDIA AIRPORT, NY US",24,4,17,9.8,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
2544,2544,"LA GUARDIA AIRPORT, NY US",1,4,17,9.7,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
2545,2545,"LA GUARDIA AIRPORT, NY US",2,4,17,9.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2546,2546,"LA GUARDIA AIRPORT, NY US",3,4,17,9,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
2547,2547,"LA GUARDIA AIRPORT, NY US",4,4,17,8.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
2548,2548,"LA GUARDIA AIRPORT, NY US",5,4,17,8.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
2549,2549,"LA GUARDIA AIRPORT, NY US",6,4,17,8.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,19,5.9407509,6.633838505,4.949877803,8.613323259
2550,2550,"LA GUARDIA AIRPORT, NY US",7,4,17,9.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,231,70.3459449,78.55297181,58.51106343,101.8884614
2551,2551,"LA GUARDIA AIRPORT, NY US",8,4,17,10.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,414,122.9793624,137.3269547,102.1276909,177.9566088
2552,2552,"LA GUARDIA AIRPORT, NY US",9,4,17,11,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,619,178.7691189,199.6255161,148.1804041,258.4026816
2553,2553,"LA GUARDIA AIRPORT, NY US",10,4,17,11.9,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,767,216.7199151,242.0039052,179.381068,312.9963365
2554,2554,"LA GUARDIA AIRPORT, NY US",11,4,17,12.9,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,875,242.8951875,271.2329594,200.826377,350.5744184
2555,2555,"LA GUARDIA AIRPORT, NY US",12,4,17,13.7,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,912,251.1281376,280.4264203,207.5501784,362.3719824
2556,2556,"LA GUARDIA AIRPORT, NY US",13,4,17,14.3,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,916,251.4579384,280.7946979,207.8098629,362.8346875
2557,2557,"LA GUARDIA AIRPORT, NY US",14,4,17,14.7,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,849,234.6645339,262.0420629,194.0603687,338.7350255
2558,2558,"LA GUARDIA AIRPORT, NY US",15,4,17,14.7,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,758,211.9331616,236.6586971,175.4205432,306.0846495
2559,2559,"LA GUARDIA AIRPORT, NY US",16,4,17,14.6,6.6,191.4949957,112.7195525,188.1026326,126.9323205,16.38545992,976.376246,555,159.1948125,177.7675406,132.0241545,230.1792726
2560,2560,"LA GUARDIA AIRPORT, NY US",17,4,17,14.1,6.5,185.7069698,110.1134588,185.0757607,124.779071,16.08427155,963.9497653,391,114.6329499,128.0067941,95.21070793,165.8935741
2561,2561,"LA GUARDIA AIRPORT, NY US",18,4,17,13.3,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,194,58.3997424,65.21304568,48.58847491,84.59981464
2562,2562,"LA GUARDIA AIRPORT, NY US",19,4,17,12.6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,18,5.5444716,6.19132662,4.619721713,8.038796737
2563,2563,"LA GUARDIA AIRPORT, NY US",20,4,17,12,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
2564,2564,"LA GUARDIA AIRPORT, NY US",21,4,17,11.5,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
2565,2565,"LA GUARDIA AIRPORT, NY US",22,4,17,11.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
2566,2566,"LA GUARDIA AIRPORT, NY US",23,4,17,10.6,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,0,0,0,0,0
2567,2567,"LA GUARDIA AIRPORT, NY US",24,4,18,10.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
2568,2568,"LA GUARDIA AIRPORT, NY US",1,4,18,9.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2569,2569,"LA GUARDIA AIRPORT, NY US",2,4,18,9.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2570,2570,"LA GUARDIA AIRPORT, NY US",3,4,18,9.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2571,2571,"LA GUARDIA AIRPORT, NY US",4,4,18,9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
2572,2572,"LA GUARDIA AIRPORT, NY US",5,4,18,8.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
2573,2573,"LA GUARDIA AIRPORT, NY US",6,4,18,8.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,15,4.6869075,5.233713375,3.905290078,6.795538734
2574,2574,"LA GUARDIA AIRPORT, NY US",7,4,18,9.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,39,12.1302909,13.54549151,10.10542443,17.58569633
2575,2575,"LA GUARDIA AIRPORT, NY US",8,4,18,10.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,58,17.9401656,20.03318492,14.94316821,26.00610634
2576,2576,"LA GUARDIA AIRPORT, NY US",9,4,18,11.2,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,57,17.5728321,19.62299585,14.63729523,25.47371663
2577,2577,"LA GUARDIA AIRPORT, NY US",10,4,18,12.2,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,103,31.4676021,35.13882235,26.20102123,45.60552533
2578,2578,"LA GUARDIA AIRPORT, NY US",11,4,18,13.1,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,83,25.3282551,28.2832182,21.0926061,36.71136091
2579,2579,"LA GUARDIA AIRPORT, NY US",12,4,18,13.8,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,98,29.7737916,33.24740062,24.79159471,43.15163134
2580,2580,"LA GUARDIA AIRPORT, NY US",13,4,18,14.4,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,102,30.9031236,34.50848802,25.73104721,44.78746624
2581,2581,"LA GUARDIA AIRPORT, NY US",14,4,18,14.7,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,85,25.7734875,28.78039438,21.46293695,37.35623536
2582,2582,"LA GUARDIA AIRPORT, NY US",15,4,18,14.8,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,63,19.1439801,21.37744445,15.94509348,27.75035438
2583,2583,"LA GUARDIA AIRPORT, NY US",16,4,18,14.6,6.5,185.7069698,110.1134588,185.0757607,124.779071,16.08427155,963.9497653,54,16.4388204,18.35668278,13.69297541,23.83010584
2584,2584,"LA GUARDIA AIRPORT, NY US",17,4,18,14.2,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,67,20.3970981,22.77675954,16.9882811,29.56627276
2585,2585,"LA GUARDIA AIRPORT, NY US",18,4,18,13.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,29,8.8944189,9.932101105,7.410273303,12.89512396
2586,2586,"LA GUARDIA AIRPORT, NY US",19,4,18,12.7,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,7,2.1580671,2.409841595,1.798287728,3.129093384
2587,2587,"LA GUARDIA AIRPORT, NY US",20,4,18,12.1,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
2588,2588,"LA GUARDIA AIRPORT, NY US",21,4,18,11.7,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
